Country,<TICKER>,<DATE>,<CLOSE>,<VOL>,Date,Year,Quarter,CountryID,IMF based exchange rate,Population,Currency,Per capita GNI,Exports of goods and services,Final consumption expenditure,General government final consumption expenditure,Imports of goods and services,Gross National Income(GNI) in USD,Gross Domestic Product (GDP)
Poland,^_PLWS,20170331,1014.39,57089567.0,2017-03-31,2017,2017Q1,616,3.779333333,38532812, Zloty ,13038,273000000000.0,405000000000.0,92829864174.0,258000000000.0,502000000000.0,525000000000.0
Poland,^_PLWS,20170630,974.55,40665822.0,2017-06-30,2017,2017Q2,616,3.779333333,38532812, Zloty ,13038,273000000000.0,405000000000.0,92829864174.0,258000000000.0,502000000000.0,525000000000.0
Poland,^_PLWS,20170929,920.91,53315860.0,2017-09-29,2017,2017Q3,616,3.779333333,38532812, Zloty ,13038,273000000000.0,405000000000.0,92829864174.0,258000000000.0,502000000000.0,525000000000.0
Poland,^_PLWS,20171229,855.98,43673056.0,2017-12-29,2017,2017Q4,616,3.779333333,38532812, Zloty ,13038,273000000000.0,405000000000.0,92829864174.0,258000000000.0,502000000000.0,525000000000.0
Poland,^_PLWS,20180329,827.55,43181101.0,2018-03-29,2018,2018Q1,616,3.611716667,38521457, Zloty ,14641,311000000000.0,450000000000.0,104000000000.0,299000000000.0,564000000000.0,589000000000.0
Poland,^_PLWS,20180629,734.69,41288814.0,2018-06-29,2018,2018Q2,616,3.611716667,38521457, Zloty ,14641,311000000000.0,450000000000.0,104000000000.0,299000000000.0,564000000000.0,589000000000.0
Poland,^_PLWS,20180928,675.44,53336881.0,2018-09-28,2018,2018Q3,616,3.611716667,38521457, Zloty ,14641,311000000000.0,450000000000.0,104000000000.0,299000000000.0,564000000000.0,589000000000.0
Poland,^_PLWS,20181228,608.33,41993793.0,2018-12-28,2018,2018Q4,616,3.611716667,38521457, Zloty ,14641,311000000000.0,450000000000.0,104000000000.0,299000000000.0,564000000000.0,589000000000.0
Poland,^_PLWS,20190329,658.32,48553882.0,2019-03-29,2019,2019Q1,616,3.839375,38493601, Zloty ,14838,317000000000.0,452000000000.0,107000000000.0,295000000000.0,571000000000.0,596000000000.0
Poland,^_PLWS,20190628,617.0,32373321.0,2019-06-28,2019,2019Q2,616,3.839375,38493601, Zloty ,14838,317000000000.0,452000000000.0,107000000000.0,295000000000.0,571000000000.0,596000000000.0
Poland,^_PLWS,20190930,584.24,61466923.0,2019-09-30,2019,2019Q3,616,3.839375,38493601, Zloty ,14838,317000000000.0,452000000000.0,107000000000.0,295000000000.0,571000000000.0,596000000000.0
Poland,^_PLWS,20191230,589.31,20920033.0,2019-12-30,2019,2019Q4,616,3.839375,38493601, Zloty ,14838,317000000000.0,452000000000.0,107000000000.0,295000000000.0,571000000000.0,596000000000.0
Poland,^_PLWS,20200331,480.81,107427387.0,2020-03-31,2020,2020Q1,616,3.899741667,38428366, Zloty ,15010,318000000000.0,453000000000.0,114000000000.0,284000000000.0,577000000000.0,599000000000.0
Poland,^_PLWS,20200630,635.53,82582048.0,2020-06-30,2020,2020Q2,616,3.899741667,38428366, Zloty ,15010,318000000000.0,453000000000.0,114000000000.0,284000000000.0,577000000000.0,599000000000.0
Poland,^_PLWS,20200930,657.35,43785716.0,2020-09-30,2020,2020Q3,616,3.899741667,38428366, Zloty ,15010,318000000000.0,453000000000.0,114000000000.0,284000000000.0,577000000000.0,599000000000.0
Poland,^_PLWS,20201230,693.92,69923725.0,2020-12-30,2020,2020Q4,616,3.899741667,38428366, Zloty ,15010,318000000000.0,453000000000.0,114000000000.0,284000000000.0,577000000000.0,599000000000.0
Poland,^_PLWS,20210331,837.42,56298247.0,2021-03-31,2021,2021Q1,616,3.861916667,38307726, Zloty ,16908,393000000000.0,510000000000.0,128000000000.0,371000000000.0,648000000000.0,679000000000.0
Poland,^_PLWS,20210630,886.12,57033068.0,2021-06-30,2021,2021Q2,616,3.861916667,38307726, Zloty ,16908,393000000000.0,510000000000.0,128000000000.0,371000000000.0,648000000000.0,679000000000.0
Poland,^_PLWS,20210930,889.11,58471592.0,2021-09-30,2021,2021Q3,616,3.861916667,38307726, Zloty ,16908,393000000000.0,510000000000.0,128000000000.0,371000000000.0,648000000000.0,679000000000.0
Poland,^_PLWS,20211230,828.16,46371530.0,2021-12-30,2021,2021Q4,616,3.861916667,38307726, Zloty ,16908,393000000000.0,510000000000.0,128000000000.0,371000000000.0,648000000000.0,679000000000.0
United Kingdom,^_UK,20160331,914.52,3930266784.0,2016-03-31,2016,2016Q1,826,0.740634464,65655203, Pound Sterling ,40157,773000000000.0,2270000000000.0,517000000000.0,826000000000.0,2640000000000.0,2700000000000.0
United Kingdom,^_UK,20160630,885.89,4062638623.0,2016-06-30,2016,2016Q2,826,0.740634464,65655203, Pound Sterling ,40157,773000000000.0,2270000000000.0,517000000000.0,826000000000.0,2640000000000.0,2700000000000.0
United Kingdom,^_UK,20160930,957.4,4573211943.0,2016-09-30,2016,2016Q3,826,0.740634464,65655203, Pound Sterling ,40157,773000000000.0,2270000000000.0,517000000000.0,826000000000.0,2640000000000.0,2700000000000.0
United Kingdom,^_UK,20161230,962.56,1403894599.0,2016-12-30,2016,2016Q4,826,0.740634464,65655203, Pound Sterling ,40157,773000000000.0,2270000000000.0,517000000000.0,826000000000.0,2640000000000.0,2700000000000.0
United Kingdom,^_UK,20170331,987.04,2480633850.0,2017-03-31,2017,2017Q1,826,0.777002598,66064804, Pound Sterling ,40180,823000000000.0,2230000000000.0,499000000000.0,862000000000.0,2650000000000.0,2680000000000.0
United Kingdom,^_UK,20170630,993.45,1702765555.0,2017-06-30,2017,2017Q2,826,0.777002598,66064804, Pound Sterling ,40180,823000000000.0,2230000000000.0,499000000000.0,862000000000.0,2650000000000.0,2680000000000.0
United Kingdom,^_UK,20170929,1001.92,1541467203.0,2017-09-29,2017,2017Q3,826,0.777002598,66064804, Pound Sterling ,40180,823000000000.0,2230000000000.0,499000000000.0,862000000000.0,2650000000000.0,2680000000000.0
United Kingdom,^_UK,20171229,1014.08,843967332.0,2017-12-29,2017,2017Q4,826,0.777002598,66064804, Pound Sterling ,40180,823000000000.0,2230000000000.0,499000000000.0,862000000000.0,2650000000000.0,2680000000000.0
United Kingdom,^_UK,20180329,989.16,2093686213.0,2018-03-29,2018,2018Q1,826,0.749581638,66432993, Pound Sterling ,42734,899000000000.0,2400000000000.0,531000000000.0,943000000000.0,2840000000000.0,2880000000000.0
United Kingdom,^_UK,20180629,1009.16,2563416175.0,2018-06-29,2018,2018Q2,826,0.749581638,66432993, Pound Sterling ,42734,899000000000.0,2400000000000.0,531000000000.0,943000000000.0,2840000000000.0,2880000000000.0
United Kingdom,^_UK,20180928,1001.45,1995242893.0,2018-09-28,2018,2018Q3,826,0.749581638,66432993, Pound Sterling ,42734,899000000000.0,2400000000000.0,531000000000.0,943000000000.0,2840000000000.0,2880000000000.0
United Kingdom,^_UK,20181231,900.83,1032238937.0,2018-12-31,2018,2018Q4,826,0.749581638,66432993, Pound Sterling ,42734,899000000000.0,2400000000000.0,531000000000.0,943000000000.0,2840000000000.0,2880000000000.0
United Kingdom,^_UK,20190329,908.08,3606558458.0,2019-03-29,2019,2019Q1,826,0.78344511,66778659, Pound Sterling ,42766,893000000000.0,2380000000000.0,543000000000.0,939000000000.0,2860000000000.0,2860000000000.0
United Kingdom,^_UK,20190628,908.44,4315594640.0,2019-06-28,2019,2019Q2,826,0.78344511,66778659, Pound Sterling ,42766,893000000000.0,2380000000000.0,543000000000.0,939000000000.0,2860000000000.0,2860000000000.0
United Kingdom,^_UK,20190930,871.52,5351661946.0,2019-09-30,2019,2019Q3,826,0.78344511,66778659, Pound Sterling ,42766,893000000000.0,2380000000000.0,543000000000.0,939000000000.0,2860000000000.0,2860000000000.0
United Kingdom,^_UK,20191231,897.28,1305757907.0,2019-12-31,2019,2019Q4,826,0.78344511,66778659, Pound Sterling ,42766,893000000000.0,2380000000000.0,543000000000.0,939000000000.0,2860000000000.0,2860000000000.0
United Kingdom,^_UK,20200331,630.14,6178726391.0,2020-03-31,2020,2020Q1,826,0.779999577,67059474, Pound Sterling ,39425,791000000000.0,2230000000000.0,609000000000.0,781000000000.0,2640000000000.0,2700000000000.0
United Kingdom,^_UK,20200630,743.32,5853653484.0,2020-06-30,2020,2020Q2,826,0.779999577,67059474, Pound Sterling ,39425,791000000000.0,2230000000000.0,609000000000.0,781000000000.0,2640000000000.0,2700000000000.0
United Kingdom,^_UK,20200930,768.25,7972002003.0,2020-09-30,2020,2020Q3,826,0.779999577,67059474, Pound Sterling ,39425,791000000000.0,2230000000000.0,609000000000.0,781000000000.0,2640000000000.0,2700000000000.0
United Kingdom,^_UK,20201231,891.47,4168739870.0,2020-12-31,2020,2020Q4,826,0.779999577,67059474, Pound Sterling ,39425,791000000000.0,2230000000000.0,609000000000.0,781000000000.0,2640000000000.0,2700000000000.0
United Kingdom,^_UK,20210331,965.66,10995732717.0,2021-03-31,2021,2021Q1,826,0.727064945,67281039, Pound Sterling ,46338,875000000000.0,2590000000000.0,701000000000.0,899000000000.0,3120000000000.0,3130000000000.0
United Kingdom,^_UK,20210630,1011.34,4106190564.0,2021-06-30,2021,2021Q2,826,0.727064945,67281039, Pound Sterling ,46338,875000000000.0,2590000000000.0,701000000000.0,899000000000.0,3120000000000.0,3130000000000.0
United Kingdom,^_UK,20210930,998.87,4638639563.0,2021-09-30,2021,2021Q3,826,0.727064945,67281039, Pound Sterling ,46338,875000000000.0,2590000000000.0,701000000000.0,899000000000.0,3120000000000.0,3130000000000.0
United Kingdom,^_UK,20211231,965.12,2657884126.0,2021-12-31,2021,2021Q4,826,0.727064945,67281039, Pound Sterling ,46338,875000000000.0,2590000000000.0,701000000000.0,899000000000.0,3120000000000.0,3130000000000.0
United States,^_US,20160331,905.37,4984381953.0,2016-03-31,2016,2016Q1,840,1.0,327210198, US Dollar ,58129,2230000000000.0,15400000000000.0,2660000000000.0,2740000000000.0,19000000000000.0,18700000000000.0
United States,^_US,20160630,921.2,6186834245.0,2016-06-30,2016,2016Q2,840,1.0,327210198, US Dollar ,58129,2230000000000.0,15400000000000.0,2660000000000.0,2740000000000.0,19000000000000.0,18700000000000.0
United States,^_US,20160930,972.87,5709189284.0,2016-09-30,2016,2016Q3,840,1.0,327210198, US Dollar ,58129,2230000000000.0,15400000000000.0,2660000000000.0,2740000000000.0,19000000000000.0,18700000000000.0
United States,^_US,20161230,972.95,4221754388.0,2016-12-30,2016,2016Q4,840,1.0,327210198, US Dollar ,58129,2230000000000.0,15400000000000.0,2660000000000.0,2740000000000.0,19000000000000.0,18700000000000.0
United States,^_US,20170331,1000.28,4709050258.0,2017-03-31,2017,2017Q1,840,1.0,329791231, US Dollar ,60297,2390000000000.0,16000000000000.0,2730000000000.0,2920000000000.0,19900000000000.0,19500000000000.0
United States,^_US,20170630,995.12,4741643833.0,2017-06-30,2017,2017Q2,840,1.0,329791231, US Dollar ,60297,2390000000000.0,16000000000000.0,2730000000000.0,2920000000000.0,19900000000000.0,19500000000000.0
United States,^_US,20170929,1012.85,4576460403.0,2017-09-29,2017,2017Q3,840,1.0,329791231, US Dollar ,60297,2390000000000.0,16000000000000.0,2730000000000.0,2920000000000.0,19900000000000.0,19500000000000.0
United States,^_US,20171229,1019.34,3622455546.0,2017-12-29,2017,2017Q4,840,1.0,329791231, US Dollar ,60297,2390000000000.0,16000000000000.0,2730000000000.0,2920000000000.0,19900000000000.0,19500000000000.0
United States,^_US,20180329,986.44,5226212963.0,2018-03-29,2018,2018Q1,840,1.0,332140037, US Dollar ,63038,2540000000000.0,16800000000000.0,2870000000000.0,3130000000000.0,20900000000000.0,20500000000000.0
United States,^_US,20180629,1000.58,5046022221.0,2018-06-29,2018,2018Q2,840,1.0,332140037, US Dollar ,63038,2540000000000.0,16800000000000.0,2870000000000.0,3130000000000.0,20900000000000.0,20500000000000.0
United States,^_US,20180928,984.3,5110147812.0,2018-09-28,2018,2018Q3,840,1.0,332140037, US Dollar ,63038,2540000000000.0,16800000000000.0,2870000000000.0,3130000000000.0,20900000000000.0,20500000000000.0
United States,^_US,20181231,785.84,4762889131.0,2018-12-31,2018,2018Q4,840,1.0,332140037, US Dollar ,63038,2540000000000.0,16800000000000.0,2870000000000.0,3130000000000.0,20900000000000.0,20500000000000.0
United States,^_US,20190329,877.06,4942841478.0,2019-03-29,2019,2019Q1,840,1.0,334319671, US Dollar ,65101,2540000000000.0,17400000000000.0,3010000000000.0,3120000000000.0,21800000000000.0,21400000000000.0
United States,^_US,20190628,853.66,6300798675.0,2019-06-28,2019,2019Q2,840,1.0,334319671, US Dollar ,65101,2540000000000.0,17400000000000.0,3010000000000.0,3120000000000.0,21800000000000.0,21400000000000.0
United States,^_US,20190930,811.78,4214268699.0,2019-09-30,2019,2019Q3,840,1.0,334319671, US Dollar ,65101,2540000000000.0,17400000000000.0,3010000000000.0,3120000000000.0,21800000000000.0,21400000000000.0
United States,^_US,20191231,838.12,4294470662.0,2019-12-31,2019,2019Q4,840,1.0,334319671, US Dollar ,65101,2540000000000.0,17400000000000.0,3010000000000.0,3120000000000.0,21800000000000.0,21400000000000.0
United States,^_US,20200331,626.26,9212157392.0,2020-03-31,2020,2020Q1,840,1.0,335942003, US Dollar ,63917,2150000000000.0,17300000000000.0,3140000000000.0,2780000000000.0,21500000000000.0,21100000000000.0
United States,^_US,20200630,778.79,7470668932.0,2020-06-30,2020,2020Q2,840,1.0,335942003, US Dollar ,63917,2150000000000.0,17300000000000.0,3140000000000.0,2780000000000.0,21500000000000.0,21100000000000.0
United States,^_US,20200930,778.9,7495200824.0,2020-09-30,2020,2020Q3,840,1.0,335942003, US Dollar ,63917,2150000000000.0,17300000000000.0,3140000000000.0,2780000000000.0,21500000000000.0,21100000000000.0
United States,^_US,20201231,959.19,7095881637.0,2020-12-31,2020,2020Q4,840,1.0,335942003, US Dollar ,63917,2150000000000.0,17300000000000.0,3140000000000.0,2780000000000.0,21500000000000.0,21100000000000.0
United States,^_US,20210331,996.96,7993762411.0,2021-03-31,2021,2021Q1,840,1.0,336997624, US Dollar ,70081,2540000000000.0,19300000000000.0,3350000000000.0,3400000000000.0,23600000000000.0,23300000000000.0
United States,^_US,20210630,1035.31,7672885021.0,2021-06-30,2021,2021Q2,840,1.0,336997624, US Dollar ,70081,2540000000000.0,19300000000000.0,3350000000000.0,3400000000000.0,23600000000000.0,23300000000000.0
United States,^_US,20210930,947.66,8856442168.0,2021-09-30,2021,2021Q3,840,1.0,336997624, US Dollar ,70081,2540000000000.0,19300000000000.0,3350000000000.0,3400000000000.0,23600000000000.0,23300000000000.0
United States,^_US,20211231,879.24,4992337061.0,2021-12-31,2021,2021Q4,840,1.0,336997624, US Dollar ,70081,2540000000000.0,19300000000000.0,3350000000000.0,3400000000000.0,23600000000000.0,23300000000000.0
United States,^_USNM,20160331,913.91,66345102.0,2016-03-31,2016,2016Q1,840,1.0,327210198, US Dollar ,58129,2230000000000.0,15400000000000.0,2660000000000.0,2740000000000.0,19000000000000.0,18700000000000.0
United States,^_USNM,20160630,949.35,109612841.0,2016-06-30,2016,2016Q2,840,1.0,327210198, US Dollar ,58129,2230000000000.0,15400000000000.0,2660000000000.0,2740000000000.0,19000000000000.0,18700000000000.0
United States,^_USNM,20160930,996.89,117876096.0,2016-09-30,2016,2016Q3,840,1.0,327210198, US Dollar ,58129,2230000000000.0,15400000000000.0,2660000000000.0,2740000000000.0,19000000000000.0,18700000000000.0
United States,^_USNM,20161230,952.38,138863564.0,2016-12-30,2016,2016Q4,840,1.0,327210198, US Dollar ,58129,2230000000000.0,15400000000000.0,2660000000000.0,2740000000000.0,19000000000000.0,18700000000000.0
United States,^_USNM,20170331,964.71,87127934.0,2017-03-31,2017,2017Q1,840,1.0,329791231, US Dollar ,60297,2390000000000.0,16000000000000.0,2730000000000.0,2920000000000.0,19900000000000.0,19500000000000.0
United States,^_USNM,20170630,959.79,86710981.0,2017-06-30,2017,2017Q2,840,1.0,329791231, US Dollar ,60297,2390000000000.0,16000000000000.0,2730000000000.0,2920000000000.0,19900000000000.0,19500000000000.0
United States,^_USNM,20170929,920.93,87064429.0,2017-09-29,2017,2017Q3,840,1.0,329791231, US Dollar ,60297,2390000000000.0,16000000000000.0,2730000000000.0,2920000000000.0,19900000000000.0,19500000000000.0
United States,^_USNM,20171229,886.62,138905470.0,2017-12-29,2017,2017Q4,840,1.0,329791231, US Dollar ,60297,2390000000000.0,16000000000000.0,2730000000000.0,2920000000000.0,19900000000000.0,19500000000000.0
United States,^_USNM,20180329,831.65,95182072.0,2018-03-29,2018,2018Q1,840,1.0,332140037, US Dollar ,63038,2540000000000.0,16800000000000.0,2870000000000.0,3130000000000.0,20900000000000.0,20500000000000.0
United States,^_USNM,20180629,830.26,152946060.0,2018-06-29,2018,2018Q2,840,1.0,332140037, US Dollar ,63038,2540000000000.0,16800000000000.0,2870000000000.0,3130000000000.0,20900000000000.0,20500000000000.0
United States,^_USNM,20180928,787.88,274932834.0,2018-09-28,2018,2018Q3,840,1.0,332140037, US Dollar ,63038,2540000000000.0,16800000000000.0,2870000000000.0,3130000000000.0,20900000000000.0,20500000000000.0
United States,^_USNM,20181231,621.82,112899836.0,2018-12-31,2018,2018Q4,840,1.0,332140037, US Dollar ,63038,2540000000000.0,16800000000000.0,2870000000000.0,3130000000000.0,20900000000000.0,20500000000000.0
United States,^_USNM,20190329,708.2,104661788.0,2019-03-29,2019,2019Q1,840,1.0,334319671, US Dollar ,65101,2540000000000.0,17400000000000.0,3010000000000.0,3120000000000.0,21800000000000.0,21400000000000.0
United States,^_USNM,20190628,682.12,175650388.0,2019-06-28,2019,2019Q2,840,1.0,334319671, US Dollar ,65101,2540000000000.0,17400000000000.0,3010000000000.0,3120000000000.0,21800000000000.0,21400000000000.0
United States,^_USNM,20190930,646.44,92505345.0,2019-09-30,2019,2019Q3,840,1.0,334319671, US Dollar ,65101,2540000000000.0,17400000000000.0,3010000000000.0,3120000000000.0,21800000000000.0,21400000000000.0
United States,^_USNM,20191231,657.03,96594591.0,2019-12-31,2019,2019Q4,840,1.0,334319671, US Dollar ,65101,2540000000000.0,17400000000000.0,3010000000000.0,3120000000000.0,21800000000000.0,21400000000000.0
United States,^_USNM,20200331,466.2,144346263.0,2020-03-31,2020,2020Q1,840,1.0,335942003, US Dollar ,63917,2150000000000.0,17300000000000.0,3140000000000.0,2780000000000.0,21500000000000.0,21100000000000.0
United States,^_USNM,20200630,602.22,270795074.0,2020-06-30,2020,2020Q2,840,1.0,335942003, US Dollar ,63917,2150000000000.0,17300000000000.0,3140000000000.0,2780000000000.0,21500000000000.0,21100000000000.0
United States,^_USNM,20200930,617.55,167148445.0,2020-09-30,2020,2020Q3,840,1.0,335942003, US Dollar ,63917,2150000000000.0,17300000000000.0,3140000000000.0,2780000000000.0,21500000000000.0,21100000000000.0
United States,^_USNM,20201231,743.16,353734896.0,2020-12-31,2020,2020Q4,840,1.0,335942003, US Dollar ,63917,2150000000000.0,17300000000000.0,3140000000000.0,2780000000000.0,21500000000000.0,21100000000000.0
United States,^_USNM,20210331,866.97,271429846.0,2021-03-31,2021,2021Q1,840,1.0,336997624, US Dollar ,70081,2540000000000.0,19300000000000.0,3350000000000.0,3400000000000.0,23600000000000.0,23300000000000.0
United States,^_USNM,20210630,877.92,291289484.0,2021-06-30,2021,2021Q2,840,1.0,336997624, US Dollar ,70081,2540000000000.0,19300000000000.0,3350000000000.0,3400000000000.0,23600000000000.0,23300000000000.0
United States,^_USNM,20210930,807.16,646419839.0,2021-09-30,2021,2021Q3,840,1.0,336997624, US Dollar ,70081,2540000000000.0,19300000000000.0,3350000000000.0,3400000000000.0,23600000000000.0,23300000000000.0
United States,^_USNM,20211231,711.86,194887117.0,2021-12-31,2021,2021Q4,840,1.0,336997624, US Dollar ,70081,2540000000000.0,19300000000000.0,3350000000000.0,3400000000000.0,23600000000000.0,23300000000000.0
United States,^_USNQ,20160331,929.2,1339807952.0,2016-03-31,2016,2016Q1,840,1.0,327210198, US Dollar ,58129,2230000000000.0,15400000000000.0,2660000000000.0,2740000000000.0,19000000000000.0,18700000000000.0
United States,^_USNQ,20160630,922.01,1643819760.0,2016-06-30,2016,2016Q2,840,1.0,327210198, US Dollar ,58129,2230000000000.0,15400000000000.0,2660000000000.0,2740000000000.0,19000000000000.0,18700000000000.0
United States,^_USNQ,20160930,988.58,1650778175.0,2016-09-30,2016,2016Q3,840,1.0,327210198, US Dollar ,58129,2230000000000.0,15400000000000.0,2660000000000.0,2740000000000.0,19000000000000.0,18700000000000.0
United States,^_USNQ,20161230,975.72,1410000296.0,2016-12-30,2016,2016Q4,840,1.0,327210198, US Dollar ,58129,2230000000000.0,15400000000000.0,2660000000000.0,2740000000000.0,19000000000000.0,18700000000000.0
United States,^_USNQ,20170331,1008.23,1615030156.0,2017-03-31,2017,2017Q1,840,1.0,329791231, US Dollar ,60297,2390000000000.0,16000000000000.0,2730000000000.0,2920000000000.0,19900000000000.0,19500000000000.0
United States,^_USNQ,20170630,990.6,1639499450.0,2017-06-30,2017,2017Q2,840,1.0,329791231, US Dollar ,60297,2390000000000.0,16000000000000.0,2730000000000.0,2920000000000.0,19900000000000.0,19500000000000.0
United States,^_USNQ,20170929,1006.54,1611109248.0,2017-09-29,2017,2017Q3,840,1.0,329791231, US Dollar ,60297,2390000000000.0,16000000000000.0,2730000000000.0,2920000000000.0,19900000000000.0,19500000000000.0
United States,^_USNQ,20171229,1007.59,1276997523.0,2017-12-29,2017,2017Q4,840,1.0,329791231, US Dollar ,60297,2390000000000.0,16000000000000.0,2730000000000.0,2920000000000.0,19900000000000.0,19500000000000.0
United States,^_USNQ,20180329,980.38,1988897021.0,2018-03-29,2018,2018Q1,840,1.0,332140037, US Dollar ,63038,2540000000000.0,16800000000000.0,2870000000000.0,3130000000000.0,20900000000000.0,20500000000000.0
United States,^_USNQ,20180629,1001.64,1732695583.0,2018-06-29,2018,2018Q2,840,1.0,332140037, US Dollar ,63038,2540000000000.0,16800000000000.0,2870000000000.0,3130000000000.0,20900000000000.0,20500000000000.0
United States,^_USNQ,20180928,977.43,1867866981.0,2018-09-28,2018,2018Q3,840,1.0,332140037, US Dollar ,63038,2540000000000.0,16800000000000.0,2870000000000.0,3130000000000.0,20900000000000.0,20500000000000.0
United States,^_USNQ,20181231,740.98,1505996363.0,2018-12-31,2018,2018Q4,840,1.0,332140037, US Dollar ,63038,2540000000000.0,16800000000000.0,2870000000000.0,3130000000000.0,20900000000000.0,20500000000000.0
United States,^_USNQ,20190329,836.08,1636634370.0,2019-03-29,2019,2019Q1,840,1.0,334319671, US Dollar ,65101,2540000000000.0,17400000000000.0,3010000000000.0,3120000000000.0,21800000000000.0,21400000000000.0
United States,^_USNQ,20190628,790.48,2118798756.0,2019-06-28,2019,2019Q2,840,1.0,334319671, US Dollar ,65101,2540000000000.0,17400000000000.0,3010000000000.0,3120000000000.0,21800000000000.0,21400000000000.0
United States,^_USNQ,20190930,723.98,1323678001.0,2019-09-30,2019,2019Q3,840,1.0,334319671, US Dollar ,65101,2540000000000.0,17400000000000.0,3010000000000.0,3120000000000.0,21800000000000.0,21400000000000.0
United States,^_USNQ,20191231,749.44,1666076649.0,2019-12-31,2019,2019Q4,840,1.0,334319671, US Dollar ,65101,2540000000000.0,17400000000000.0,3010000000000.0,3120000000000.0,21800000000000.0,21400000000000.0
United States,^_USNQ,20200331,538.06,3072330515.0,2020-03-31,2020,2020Q1,840,1.0,335942003, US Dollar ,63917,2150000000000.0,17300000000000.0,3140000000000.0,2780000000000.0,21500000000000.0,21100000000000.0
United States,^_USNQ,20200630,700.48,3228216091.0,2020-06-30,2020,2020Q2,840,1.0,335942003, US Dollar ,63917,2150000000000.0,17300000000000.0,3140000000000.0,2780000000000.0,21500000000000.0,21100000000000.0
United States,^_USNQ,20200930,703.31,3236637774.0,2020-09-30,2020,2020Q3,840,1.0,335942003, US Dollar ,63917,2150000000000.0,17300000000000.0,3140000000000.0,2780000000000.0,21500000000000.0,21100000000000.0
United States,^_USNQ,20201231,891.38,3893630399.0,2020-12-31,2020,2020Q4,840,1.0,335942003, US Dollar ,63917,2150000000000.0,17300000000000.0,3140000000000.0,2780000000000.0,21500000000000.0,21100000000000.0
United States,^_USNQ,20210331,977.16,3786017719.0,2021-03-31,2021,2021Q1,840,1.0,336997624, US Dollar ,70081,2540000000000.0,19300000000000.0,3350000000000.0,3400000000000.0,23600000000000.0,23300000000000.0
United States,^_USNQ,20210630,988.64,3921583847.0,2021-06-30,2021,2021Q2,840,1.0,336997624, US Dollar ,70081,2540000000000.0,19300000000000.0,3350000000000.0,3400000000000.0,23600000000000.0,23300000000000.0
United States,^_USNQ,20210930,883.85,4536084662.0,2021-09-30,2021,2021Q3,840,1.0,336997624, US Dollar ,70081,2540000000000.0,19300000000000.0,3350000000000.0,3400000000000.0,23600000000000.0,23300000000000.0
United States,^_USNQ,20211231,787.72,2574496120.0,2021-12-31,2021,2021Q4,840,1.0,336997624, US Dollar ,70081,2540000000000.0,19300000000000.0,3350000000000.0,3400000000000.0,23600000000000.0,23300000000000.0
United States,^_USNS,20160331,885.51,3578228899.0,2016-03-31,2016,2016Q1,840,1.0,327210198, US Dollar ,58129,2230000000000.0,15400000000000.0,2660000000000.0,2740000000000.0,19000000000000.0,18700000000000.0
United States,^_USNS,20160630,917.88,4433401644.0,2016-06-30,2016,2016Q2,840,1.0,327210198, US Dollar ,58129,2230000000000.0,15400000000000.0,2660000000000.0,2740000000000.0,19000000000000.0,18700000000000.0
United States,^_USNS,20160930,957.94,3940535013.0,2016-09-30,2016,2016Q3,840,1.0,327210198, US Dollar ,58129,2230000000000.0,15400000000000.0,2660000000000.0,2740000000000.0,19000000000000.0,18700000000000.0
United States,^_USNS,20161230,972.68,2672890528.0,2016-12-30,2016,2016Q4,840,1.0,327210198, US Dollar ,58129,2230000000000.0,15400000000000.0,2660000000000.0,2740000000000.0,19000000000000.0,18700000000000.0
United States,^_USNS,20170331,997.27,3006892168.0,2017-03-31,2017,2017Q1,840,1.0,329791231, US Dollar ,60297,2390000000000.0,16000000000000.0,2730000000000.0,2920000000000.0,19900000000000.0,19500000000000.0
United States,^_USNS,20170630,997.62,3015433402.0,2017-06-30,2017,2017Q2,840,1.0,329791231, US Dollar ,60297,2390000000000.0,16000000000000.0,2730000000000.0,2920000000000.0,19900000000000.0,19500000000000.0
United States,^_USNS,20170929,1022.69,2878286726.0,2017-09-29,2017,2017Q3,840,1.0,329791231, US Dollar ,60297,2390000000000.0,16000000000000.0,2730000000000.0,2920000000000.0,19900000000000.0,19500000000000.0
United States,^_USNS,20171229,1038.43,2206552553.0,2017-12-29,2017,2017Q4,840,1.0,329791231, US Dollar ,60297,2390000000000.0,16000000000000.0,2730000000000.0,2920000000000.0,19900000000000.0,19500000000000.0
United States,^_USNS,20180329,1003.41,3142133870.0,2018-03-29,2018,2018Q1,840,1.0,332140037, US Dollar ,63038,2540000000000.0,16800000000000.0,2870000000000.0,3130000000000.0,20900000000000.0,20500000000000.0
United States,^_USNS,20180629,1013.35,3160380578.0,2018-06-29,2018,2018Q2,840,1.0,332140037, US Dollar ,63038,2540000000000.0,16800000000000.0,2870000000000.0,3130000000000.0,20900000000000.0,20500000000000.0
United States,^_USNS,20180928,1006.9,2967347997.0,2018-09-28,2018,2018Q3,840,1.0,332140037, US Dollar ,63038,2540000000000.0,16800000000000.0,2870000000000.0,3130000000000.0,20900000000000.0,20500000000000.0
United States,^_USNS,20181231,840.28,3143992932.0,2018-12-31,2018,2018Q4,840,1.0,332140037, US Dollar ,63038,2540000000000.0,16800000000000.0,2870000000000.0,3130000000000.0,20900000000000.0,20500000000000.0
