Country,Date,<OPEN>,<CLOSE>,<VOL>,GDP,GNI (USD),Population,Exchange Rate (AMA)
Poland,2002-12-22,123.09400000000001,123.09400000000001,8778028.4,199000000000.0,198000000000.0,38647476.0,4.080033333
Poland,2002-12-29,123.66,123.66,4915095.5,199000000000.0,198000000000.0,38647476.0,4.080033333
Poland,2003-01-05,126.245,126.245,8717864.0,208500000000.0,207000000000.0,38634503.5,3.9845541665
Poland,2003-01-12,129.288,129.288,8500236.8,218000000000.0,216000000000.0,38621531.0,3.8890749999999996
Poland,2003-01-19,132.798,132.798,7658729.4,218000000000.0,216000000000.0,38621531.0,3.8890749999999996
Poland,2003-01-26,130.888,130.888,5927239.2,218000000000.0,216000000000.0,38621531.0,3.8890749999999996
Poland,2003-02-02,129.344,129.344,6112931.4,218000000000.0,216000000000.0,38621531.0,3.8890749999999996
Poland,2003-02-09,132.276,132.276,7181824.4,218000000000.0,216000000000.0,38621531.0,3.8890749999999996
Poland,2003-02-16,132.324,132.324,8340296.0,218000000000.0,216000000000.0,38621531.0,3.8890749999999996
Poland,2003-02-23,133.442,133.442,9262508.0,218000000000.0,216000000000.0,38621531.0,3.8890749999999996
Poland,2003-03-02,132.076,132.076,7586738.6,218000000000.0,216000000000.0,38621531.0,3.8890749999999996
Poland,2003-03-09,130.24,130.24,8803152.2,218000000000.0,216000000000.0,38621531.0,3.8890749999999996
Poland,2003-03-16,129.908,129.908,10022176.8,218000000000.0,216000000000.0,38621531.0,3.8890749999999996
Poland,2003-03-23,129.26,129.26,7996267.6,218000000000.0,216000000000.0,38621531.0,3.8890749999999996
Poland,2003-03-30,129.178,129.178,7589873.8,218000000000.0,216000000000.0,38621531.0,3.8890749999999996
Poland,2003-04-06,128.58,128.58,7233982.0,218000000000.0,216000000000.0,38621531.0,3.8890749999999996
Poland,2003-04-13,132.75,132.75,9012145.4,218000000000.0,216000000000.0,38621531.0,3.8890749999999996
Poland,2003-04-20,132.9275,132.9275,6795997.75,218000000000.0,216000000000.0,38621531.0,3.889075
Poland,2003-04-27,133.1525,133.1525,8525261.5,218000000000.0,216000000000.0,38621531.0,3.889075
Poland,2003-05-04,135.4625,135.4625,6650947.0,218000000000.0,216000000000.0,38621531.0,3.889075
Poland,2003-05-11,139.36399999999998,139.36399999999998,8533651.0,218000000000.0,216000000000.0,38621531.0,3.8890749999999996
Poland,2003-05-18,140.816,140.816,11568244.0,218000000000.0,216000000000.0,38621531.0,3.8890749999999996
Poland,2003-05-25,142.866,142.866,9552248.6,218000000000.0,216000000000.0,38621531.0,3.8890749999999996
Poland,2003-06-01,145.206,145.206,10901607.0,218000000000.0,216000000000.0,38621531.0,3.8890749999999996
Poland,2003-06-08,147.406,147.406,10208812.2,218000000000.0,216000000000.0,38621531.0,3.8890749999999996
Poland,2003-06-15,146.988,146.988,6691963.4,218000000000.0,216000000000.0,38621531.0,3.8890749999999996
Poland,2003-06-22,147.575,147.575,8214237.75,218000000000.0,216000000000.0,38621531.0,3.889075
Poland,2003-06-29,148.178,148.178,13033369.2,218000000000.0,216000000000.0,38621531.0,3.8890749999999996
Poland,2003-07-06,148.278,148.278,9336316.8,218000000000.0,216000000000.0,38621531.0,3.8890749999999996
Poland,2003-07-13,151.714,151.714,13344775.8,218000000000.0,216000000000.0,38621531.0,3.8890749999999996
Poland,2003-07-20,156.60399999999998,156.60399999999998,11983080.2,218000000000.0,216000000000.0,38621531.0,3.8890749999999996
Poland,2003-07-27,165.634,165.634,10761194.0,218000000000.0,216000000000.0,38621531.0,3.8890749999999996
Poland,2003-08-03,176.67000000000002,176.67000000000002,15433656.6,218000000000.0,216000000000.0,38621531.0,3.8890749999999996
Poland,2003-08-10,182.68200000000002,182.68200000000002,14130576.8,218000000000.0,216000000000.0,38621531.0,3.8890749999999996
Poland,2003-08-17,195.185,195.185,21891095.0,218000000000.0,216000000000.0,38621531.0,3.889075
Poland,2003-08-24,207.596,207.596,25048707.2,218000000000.0,216000000000.0,38621531.0,3.8890749999999996
Poland,2003-08-31,216.696,216.696,28280223.6,218000000000.0,216000000000.0,38621531.0,3.8890749999999996
Poland,2003-09-07,216.44,216.44,22554612.0,218000000000.0,216000000000.0,38621531.0,3.8890749999999996
Poland,2003-09-14,211.99200000000002,211.99200000000002,15782522.6,218000000000.0,216000000000.0,38621531.0,3.8890749999999996
Poland,2003-09-21,213.87399999999997,213.87399999999997,12638769.0,218000000000.0,216000000000.0,38621531.0,3.8890749999999996
Poland,2003-09-28,210.87600000000003,210.87600000000003,8354460.8,218000000000.0,216000000000.0,38621531.0,3.8890749999999996
Poland,2003-10-05,205.83800000000002,205.83800000000002,8225472.2,218000000000.0,216000000000.0,38621531.0,3.8890749999999996
Poland,2003-10-12,211.66,211.66,12186108.0,218000000000.0,216000000000.0,38621531.0,3.8890749999999996
Poland,2003-10-19,215.988,215.988,14556784.2,218000000000.0,216000000000.0,38621531.0,3.8890749999999996
Poland,2003-10-26,215.01999999999998,215.01999999999998,8808851.2,218000000000.0,216000000000.0,38621531.0,3.8890749999999996
Poland,2003-11-02,216.276,216.276,11552663.6,218000000000.0,216000000000.0,38621531.0,3.8890749999999996
Poland,2003-11-09,219.93200000000002,219.93200000000002,11646207.6,218000000000.0,216000000000.0,38621531.0,3.8890749999999996
Poland,2003-11-16,221.0675,221.0675,14350458.0,218000000000.0,216000000000.0,38621531.0,3.889075
Poland,2003-11-23,212.62600000000003,212.62600000000003,13004725.4,218000000000.0,216000000000.0,38621531.0,3.8890749999999996
Poland,2003-11-30,210.848,210.848,8861386.0,218000000000.0,216000000000.0,38621531.0,3.8890749999999996
Poland,2003-12-07,215.49200000000002,215.49200000000002,9274364.8,218000000000.0,216000000000.0,38621531.0,3.8890749999999996
Poland,2003-12-14,219.464,219.464,13114511.8,218000000000.0,216000000000.0,38621531.0,3.8890749999999996
Poland,2003-12-21,222.746,222.746,10212683.2,218000000000.0,216000000000.0,38621531.0,3.8890749999999996
Poland,2003-12-28,226.965,226.965,10990145.0,218000000000.0,216000000000.0,38621531.0,3.889075
Poland,2004-01-04,233.305,233.305,4837903.0,227250000000.0,223750000000.0,38615158.75,3.83121666675
Poland,2004-01-11,247.12600000000003,247.12600000000003,13687393.0,255000000000.0,247000000000.0,38596042.0,3.657641667
Poland,2004-01-18,260.554,260.554,17466774.2,255000000000.0,247000000000.0,38596042.0,3.657641667
Poland,2004-01-25,272.418,272.418,14872711.0,255000000000.0,247000000000.0,38596042.0,3.657641667
Poland,2004-02-01,271.61199999999997,271.61199999999997,20837208.8,255000000000.0,247000000000.0,38596042.0,3.657641667
Poland,2004-02-08,276.628,276.628,11943537.6,255000000000.0,247000000000.0,38596042.0,3.657641667
Poland,2004-02-15,288.53,288.53,20011552.8,255000000000.0,247000000000.0,38596042.0,3.657641667
Poland,2004-02-22,293.488,293.488,19508091.0,255000000000.0,247000000000.0,38596042.0,3.657641667
Poland,2004-02-29,299.298,299.298,19911801.8,255000000000.0,247000000000.0,38596042.0,3.657641667
Poland,2004-03-07,310.172,310.172,23874107.6,255000000000.0,247000000000.0,38596042.0,3.657641667
Poland,2004-03-14,322.71999999999997,322.71999999999997,33885884.4,255000000000.0,247000000000.0,38596042.0,3.657641667
Poland,2004-03-21,322.614,322.614,24946902.4,255000000000.0,247000000000.0,38596042.0,3.657641667
Poland,2004-03-28,320.536,320.536,18738868.6,255000000000.0,247000000000.0,38596042.0,3.657641667
Poland,2004-04-04,329.236,329.236,17497873.0,255000000000.0,247000000000.0,38596042.0,3.657641667
Poland,2004-04-11,333.09000000000003,333.09000000000003,11994503.25,255000000000.0,247000000000.0,38596042.0,3.657641667
Poland,2004-04-18,343.9325,343.9325,18733139.0,255000000000.0,247000000000.0,38596042.0,3.657641667
Poland,2004-04-25,355.87600000000003,355.87600000000003,22512528.4,255000000000.0,247000000000.0,38596042.0,3.657641667
Poland,2004-05-02,366.81,366.81,15576733.4,255000000000.0,247000000000.0,38596042.0,3.657641667
Poland,2004-05-09,366.03999999999996,366.03999999999996,13287395.5,255000000000.0,247000000000.0,38596042.0,3.657641667
Poland,2004-05-16,342.462,342.462,18318237.8,255000000000.0,247000000000.0,38596042.0,3.657641667
Poland,2004-05-23,354.076,354.076,14793099.0,255000000000.0,247000000000.0,38596042.0,3.657641667
Poland,2004-05-30,357.594,357.594,13206637.4,255000000000.0,247000000000.0,38596042.0,3.657641667
Poland,2004-06-06,364.678,364.678,13414760.6,255000000000.0,247000000000.0,38596042.0,3.657641667
Poland,2004-06-13,364.7225,364.7225,12403394.0,255000000000.0,247000000000.0,38596042.0,3.657641667
Poland,2004-06-20,356.63,356.63,8910259.2,255000000000.0,247000000000.0,38596042.0,3.657641667
Poland,2004-06-27,356.56,356.56,9373628.8,255000000000.0,247000000000.0,38596042.0,3.657641667
Poland,2004-07-04,357.70799999999997,357.70799999999997,9985906.6,255000000000.0,247000000000.0,38596042.0,3.657641667
Poland,2004-07-11,356.32000000000005,356.32000000000005,7776929.8,255000000000.0,247000000000.0,38596042.0,3.657641667
Poland,2004-07-18,352.408,352.408,10607723.8,255000000000.0,247000000000.0,38596042.0,3.657641667
Poland,2004-07-25,357.16400000000004,357.16400000000004,8512323.0,255000000000.0,247000000000.0,38596042.0,3.657641667
Poland,2004-08-01,358.21799999999996,358.21799999999996,7842842.2,255000000000.0,247000000000.0,38596042.0,3.657641667
Poland,2004-08-08,361.582,361.582,7887121.8,255000000000.0,247000000000.0,38596042.0,3.657641667
Poland,2004-08-15,356.748,356.748,7108758.2,255000000000.0,247000000000.0,38596042.0,3.657641667
Poland,2004-08-22,363.74,363.74,8468282.8,255000000000.0,247000000000.0,38596042.0,3.657641667
Poland,2004-08-29,373.32399999999996,373.32399999999996,8175130.6,255000000000.0,247000000000.0,38596042.0,3.657641667
Poland,2004-09-05,379.144,379.144,9779369.8,255000000000.0,247000000000.0,38596042.0,3.657641667
Poland,2004-09-12,386.776,386.776,10231550.2,255000000000.0,247000000000.0,38596042.0,3.657641667
Poland,2004-09-19,392.224,392.224,12473566.8,255000000000.0,247000000000.0,38596042.0,3.657641667
Poland,2004-09-26,394.36,394.36,10917172.0,255000000000.0,247000000000.0,38596042.0,3.657641667
Poland,2004-10-03,396.252,396.252,8859586.0,255000000000.0,247000000000.0,38596042.0,3.657641667
Poland,2004-10-10,396.366,396.366,12806971.6,255000000000.0,247000000000.0,38596042.0,3.657641667
Poland,2004-10-17,387.756,387.756,11761257.6,255000000000.0,247000000000.0,38596042.0,3.657641667
Poland,2004-10-24,379.802,379.802,10841981.6,255000000000.0,247000000000.0,38596042.0,3.657641667
Poland,2004-10-31,374.686,374.686,11113589.6,255000000000.0,247000000000.0,38596042.0,3.657641667
Poland,2004-11-07,384.52,384.52,14786435.0,255000000000.0,247000000000.0,38596042.0,3.657641667
Poland,2004-11-14,382.58500000000004,382.58500000000004,33828180.25,255000000000.0,247000000000.0,38596042.0,3.657641667
Poland,2004-11-21,379.262,379.262,18858665.8,255000000000.0,247000000000.0,38596042.0,3.657641667
Poland,2004-11-28,374.15999999999997,374.15999999999997,17530743.0,255000000000.0,247000000000.0,38596042.0,3.657641667
Poland,2004-12-05,379.182,379.182,20817220.0,255000000000.0,247000000000.0,38596042.0,3.657641667
Poland,2004-12-12,385.23,385.23,19020725.2,255000000000.0,247000000000.0,38596042.0,3.657641667
Poland,2004-12-19,383.46400000000006,383.46400000000006,20991524.8,255000000000.0,247000000000.0,38596042.0,3.657641667
Poland,2004-12-26,383.656,383.656,17928839.4,255000000000.0,247000000000.0,38596042.0,3.657641667
Poland,2005-01-02,386.852,386.852,12746547.4,255000000000.0,247000000000.0,38596042.0,3.657641667
Poland,2005-01-09,389.55,389.55,13889367.6,306000000000.0,301000000000.0,38575911.0,3.235483333
Poland,2005-01-16,389.858,389.858,15795999.4,306000000000.0,301000000000.0,38575911.0,3.235483333
Poland,2005-01-23,386.822,386.822,17738365.4,306000000000.0,301000000000.0,38575911.0,3.235483333
Poland,2005-01-30,388.894,388.894,17361604.2,306000000000.0,301000000000.0,38575911.0,3.235483333
Poland,2005-02-06,407.156,407.156,23692167.2,306000000000.0,301000000000.0,38575911.0,3.235483333
Poland,2005-02-13,415.788,415.788,24854612.8,306000000000.0,301000000000.0,38575911.0,3.235483333
Poland,2005-02-20,413.76800000000003,413.76800000000003,23958267.6,306000000000.0,301000000000.0,38575911.0,3.235483333
Poland,2005-02-27,412.384,412.384,23519436.8,306000000000.0,301000000000.0,38575911.0,3.235483333
Poland,2005-03-06,407.77,407.77,21373962.0,306000000000.0,301000000000.0,38575911.0,3.235483333
Poland,2005-03-13,402.554,402.554,18147896.0,306000000000.0,301000000000.0,38575911.0,3.235483333
Poland,2005-03-20,388.102,388.102,18795524.0,306000000000.0,301000000000.0,38575911.0,3.235483333
Poland,2005-03-27,384.5925,384.5925,14757858.5,306000000000.0,301000000000.0,38575911.0,3.235483333
Poland,2005-04-03,390.02,390.02,13600795.5,306000000000.0,301000000000.0,38575911.0,3.235483333
Poland,2005-04-10,391.095,391.095,17112301.5,306000000000.0,301000000000.0,38575911.0,3.235483333
Poland,2005-04-17,386.804,386.804,12761788.4,306000000000.0,301000000000.0,38575911.0,3.235483333
Poland,2005-04-24,375.172,375.172,15069390.4,306000000000.0,301000000000.0,38575911.0,3.235483333
Poland,2005-05-01,374.58000000000004,374.58000000000004,12726717.8,306000000000.0,301000000000.0,38575911.0,3.235483333
Poland,2005-05-08,375.9625,375.9625,12613101.25,306000000000.0,301000000000.0,38575911.0,3.235483333
Poland,2005-05-15,373.494,373.494,15831399.4,306000000000.0,301000000000.0,38575911.0,3.235483333
Poland,2005-05-22,373.044,373.044,15581152.8,306000000000.0,301000000000.0,38575911.0,3.235483333
Poland,2005-05-29,381.135,381.135,16081760.25,306000000000.0,301000000000.0,38575911.0,3.235483333
Poland,2005-06-05,386.86800000000005,386.86800000000005,16086368.6,306000000000.0,301000000000.0,38575911.0,3.235483333
Poland,2005-06-12,396.02200000000005,396.02200000000005,18754924.0,306000000000.0,301000000000.0,38575911.0,3.235483333
Poland,2005-06-19,400.97200000000004,400.97200000000004,23672084.8,306000000000.0,301000000000.0,38575911.0,3.235483333
Poland,2005-06-26,403.988,403.988,18055546.6,306000000000.0,301000000000.0,38575911.0,3.235483333
Poland,2005-07-03,404.296,404.296,15999889.6,306000000000.0,301000000000.0,38575911.0,3.235483333
Poland,2005-07-10,407.29,407.29,19361920.2,306000000000.0,301000000000.0,38575911.0,3.235483333
Poland,2005-07-17,414.706,414.706,22305625.6,306000000000.0,301000000000.0,38575911.0,3.235483333
Poland,2005-07-24,415.28999999999996,415.28999999999996,17469029.8,306000000000.0,301000000000.0,38575911.0,3.235483333
Poland,2005-07-31,420.084,420.084,23540275.6,306000000000.0,301000000000.0,38575911.0,3.235483333
Poland,2005-08-07,425.77,425.77,18997875.2,306000000000.0,301000000000.0,38575911.0,3.235483333
Poland,2005-08-14,422.99799999999993,422.99799999999993,18027140.6,306000000000.0,301000000000.0,38575911.0,3.235483333
Poland,2005-08-21,420.5,420.5,17055599.75,306000000000.0,301000000000.0,38575911.0,3.235483333
Poland,2005-08-28,422.108,422.108,14371711.6,306000000000.0,301000000000.0,38575911.0,3.235483333
Poland,2005-09-04,423.076,423.076,21036086.0,306000000000.0,301000000000.0,38575911.0,3.235483333
Poland,2005-09-11,422.06800000000004,422.06800000000004,14808760.4,306000000000.0,301000000000.0,38575911.0,3.235483333
Poland,2005-09-18,422.64,422.64,20757435.2,306000000000.0,301000000000.0,38575911.0,3.235483333
Poland,2005-09-25,426.916,426.916,28157036.0,306000000000.0,301000000000.0,38575911.0,3.235483333
Poland,2005-10-02,434.55,434.55,21432352.8,306000000000.0,301000000000.0,38575911.0,3.235483333
Poland,2005-10-09,437.34399999999994,437.34399999999994,20669160.2,306000000000.0,301000000000.0,38575911.0,3.235483333
Poland,2005-10-16,450.82399999999996,450.82399999999996,17602076.4,306000000000.0,301000000000.0,38575911.0,3.235483333
Poland,2005-10-23,449.372,449.372,26137139.2,306000000000.0,301000000000.0,38575911.0,3.235483333
Poland,2005-10-30,450.32399999999996,450.32399999999996,35111371.6,306000000000.0,301000000000.0,38575911.0,3.235483333
Poland,2005-11-06,457.0625,457.0625,30163941.0,306000000000.0,301000000000.0,38575911.0,3.235483333
Poland,2005-11-13,457.4325,457.4325,34381707.5,306000000000.0,301000000000.0,38575911.0,3.235483333
Poland,2005-11-20,464.18999999999994,464.18999999999994,53414608.8,306000000000.0,301000000000.0,38575911.0,3.235483333
Poland,2005-11-27,475.18,475.18,64856081.6,306000000000.0,301000000000.0,38575911.0,3.235483333
Poland,2005-12-04,484.554,484.554,44181466.4,306000000000.0,301000000000.0,38575911.0,3.235483333
Poland,2005-12-11,497.456,497.456,52462176.8,306000000000.0,301000000000.0,38575911.0,3.235483333
Poland,2005-12-18,508.95,508.95,57963711.2,306000000000.0,301000000000.0,38575911.0,3.235483333
Poland,2005-12-25,521.668,521.668,43285548.8,306000000000.0,301000000000.0,38575911.0,3.235483333
Poland,2006-01-01,531.105,531.105,40836856.0,306000000000.0,301000000000.0,38575911.0,3.235483333
Poland,2006-01-08,550.632,550.632,51495364.0,345000000000.0,337000000000.0,38547179.0,3.103158333
Poland,2006-01-15,579.12,579.12,50382915.2,345000000000.0,337000000000.0,38547179.0,3.103158333
Poland,2006-01-22,615.566,615.566,56366298.4,345000000000.0,337000000000.0,38547179.0,3.103158333
Poland,2006-01-29,629.9,629.9,34805322.4,345000000000.0,337000000000.0,38547179.0,3.103158333
Poland,2006-02-05,642.02,642.02,43063231.2,345000000000.0,337000000000.0,38547179.0,3.103158333
Poland,2006-02-12,653.778,653.778,31387190.8,345000000000.0,337000000000.0,38547179.0,3.103158333
Poland,2006-02-19,659.126,659.126,34391382.0,345000000000.0,337000000000.0,38547179.0,3.103158333
Poland,2006-02-26,678.946,678.946,26701625.6,345000000000.0,337000000000.0,38547179.0,3.103158333
Poland,2006-03-05,684.708,684.708,32259211.2,345000000000.0,337000000000.0,38547179.0,3.103158333
Poland,2006-03-12,673.514,673.514,26856648.4,345000000000.0,337000000000.0,38547179.0,3.103158333
Poland,2006-03-19,679.786,679.786,27231893.2,345000000000.0,337000000000.0,38547179.0,3.103158333
Poland,2006-03-26,703.8979999999999,703.8979999999999,28913548.8,345000000000.0,337000000000.0,38547179.0,3.103158333
Poland,2006-04-02,739.842,739.842,32681960.4,345000000000.0,337000000000.0,38547179.0,3.103158333
Poland,2006-04-09,774.4739999999999,774.4739999999999,49360808.8,345000000000.0,337000000000.0,38547179.0,3.103158333
Poland,2006-04-16,782.91,782.91,42101402.0,345000000000.0,337000000000.0,38547179.0,3.103158333
Poland,2006-04-23,815.9825,815.9825,58034517.0,345000000000.0,337000000000.0,38547179.0,3.103158333
Poland,2006-04-30,827.274,827.274,40237720.8,345000000000.0,337000000000.0,38547179.0,3.103158333
Poland,2006-05-07,850.2433333333333,850.2433333333333,38278805.333333336,345000000000.0,337000000000.0,38547179.0,3.103158333
Poland,2006-05-14,856.954,856.954,34896298.0,345000000000.0,337000000000.0,38547179.0,3.103158333
Poland,2006-05-21,845.222,845.222,35906425.6,345000000000.0,337000000000.0,38547179.0,3.103158333
Poland,2006-05-28,786.188,786.188,40489832.0,345000000000.0,337000000000.0,38547179.0,3.103158333
Poland,2006-06-04,787.576,787.576,24384600.8,345000000000.0,337000000000.0,38547179.0,3.103158333
Poland,2006-06-11,793.538,793.538,27573501.2,345000000000.0,337000000000.0,38547179.0,3.103158333
Poland,2006-06-18,717.085,717.085,46876136.0,345000000000.0,337000000000.0,38547179.0,3.103158333
Poland,2006-06-25,740.468,740.468,27223116.4,345000000000.0,337000000000.0,38547179.0,3.103158333
Poland,2006-07-02,754.196,754.196,37386412.0,345000000000.0,337000000000.0,38547179.0,3.103158333
Poland,2006-07-09,775.438,775.438,32657701.6,345000000000.0,337000000000.0,38547179.0,3.103158333
Poland,2006-07-16,789.45,789.45,35585198.8,345000000000.0,337000000000.0,38547179.0,3.103158333
Poland,2006-07-23,803.2760000000001,803.2760000000001,29199311.2,345000000000.0,337000000000.0,38547179.0,3.103158333
Poland,2006-07-30,838.5260000000001,838.5260000000001,32726864.8,345000000000.0,337000000000.0,38547179.0,3.103158333
Poland,2006-08-06,844.1,844.1,33495683.2,345000000000.0,337000000000.0,38547179.0,3.103158333
Poland,2006-08-13,849.7819999999999,849.7819999999999,31798492.4,345000000000.0,337000000000.0,38547179.0,3.103158333
Poland,2006-08-20,849.8975,849.8975,33528675.0,345000000000.0,337000000000.0,38547179.0,3.103158333
Poland,2006-08-27,856.008,856.008,29367559.2,345000000000.0,337000000000.0,38547179.0,3.103158333
Poland,2006-09-03,876.216,876.216,45858607.6,345000000000.0,337000000000.0,38547179.0,3.103158333
Poland,2006-09-10,911.208,911.208,42573845.6,345000000000.0,337000000000.0,38547179.0,3.103158333
Poland,2006-09-17,926.3620000000001,926.3620000000001,52834596.8,345000000000.0,337000000000.0,38547179.0,3.103158333
Poland,2006-09-24,932.434,932.434,43675078.4,345000000000.0,337000000000.0,38547179.0,3.103158333
Poland,2006-10-01,961.298,961.298,49608578.4,345000000000.0,337000000000.0,38547179.0,3.103158333
Poland,2006-10-08,985.186,985.186,43863713.6,345000000000.0,337000000000.0,38547179.0,3.103158333
Poland,2006-10-15,1027.4599999999998,1027.4599999999998,53603617.6,345000000000.0,337000000000.0,38547179.0,3.103158333
Poland,2006-10-22,1052.096,1052.096,46907464.0,345000000000.0,337000000000.0,38547179.0,3.103158333
Poland,2006-10-29,1080.442,1080.442,74173389.6,345000000000.0,337000000000.0,38547179.0,3.103158333
Poland,2006-11-05,1091.745,1091.745,60126546.0,345000000000.0,337000000000.0,38547179.0,3.103158333
Poland,2006-11-12,1129.266,1129.266,80443030.4,345000000000.0,337000000000.0,38547179.0,3.103158333
Poland,2006-11-19,1126.28,1126.28,74717452.8,345000000000.0,337000000000.0,38547179.0,3.103158333
Poland,2006-11-26,1178.466,1178.466,63039032.0,345000000000.0,337000000000.0,38547179.0,3.103158333
Poland,2006-12-03,1234.986,1234.986,68006474.4,345000000000.0,337000000000.0,38547179.0,3.103158333
Poland,2006-12-10,1278.4299999999998,1278.4299999999998,58884191.2,345000000000.0,337000000000.0,38547179.0,3.103158333
Poland,2006-12-17,1278.414,1278.414,67315162.4,345000000000.0,337000000000.0,38547179.0,3.103158333
Poland,2006-12-24,1214.42,1214.42,57216394.4,345000000000.0,337000000000.0,38547179.0,3.103158333
Poland,2006-12-31,1230.59,1230.59,38091114.666666664,345000000000.0,337000000000.0,38547179.0,3.103158333
Poland,2007-01-07,1235.5325,1235.5325,44795255.0,429000000000.0,415000000000.0,38521874.0,2.76795
Poland,2007-01-14,1235.794,1235.794,48687364.8,429000000000.0,415000000000.0,38521874.0,2.76795
Poland,2007-01-21,1307.592,1307.592,79932340.0,429000000000.0,415000000000.0,38521874.0,2.76795
Poland,2007-01-28,1324.068,1324.068,75013201.6,429000000000.0,415000000000.0,38521874.0,2.76795
Poland,2007-02-04,1361.206,1361.206,81496212.8,429000000000.0,415000000000.0,38521874.0,2.76795
Poland,2007-02-11,1382.372,1382.372,63206081.6,429000000000.0,415000000000.0,38521874.0,2.76795
Poland,2007-02-18,1388.95,1388.95,73886125.6,429000000000.0,415000000000.0,38521874.0,2.76795
Poland,2007-02-25,1431.92,1431.92,84363732.8,429000000000.0,415000000000.0,38521874.0,2.76795
Poland,2007-03-04,1384.29,1384.29,95222324.0,429000000000.0,415000000000.0,38521874.0,2.76795
Poland,2007-03-11,1374.8439999999998,1374.8439999999998,71204108.0,429000000000.0,415000000000.0,38521874.0,2.76795
Poland,2007-03-18,1434.152,1434.152,131666747.2,429000000000.0,415000000000.0,38521874.0,2.76795
Poland,2007-03-25,1524.944,1524.944,135459438.4,429000000000.0,415000000000.0,38521874.0,2.76795
Poland,2007-04-01,1604.95,1604.95,153848800.0,429000000000.0,415000000000.0,38521874.0,2.76795
Poland,2007-04-08,1688.755,1688.755,157553964.0,429000000000.0,415000000000.0,38521874.0,2.76795
Poland,2007-04-15,1728.52,1728.52,144891872.0,429000000000.0,415000000000.0,38521874.0,2.76795
Poland,2007-04-22,1759.7419999999997,1759.7419999999997,115956803.2,429000000000.0,415000000000.0,38521874.0,2.76795
Poland,2007-04-29,1794.006,1794.006,90557110.4,429000000000.0,415000000000.0,38521874.0,2.76795
Poland,2007-05-06,1826.3333333333333,1826.3333333333333,55242956.0,429000000000.0,415000000000.0,38521874.0,2.7679500000000004
Poland,2007-05-13,1808.1599999999999,1808.1599999999999,74478244.0,429000000000.0,415000000000.0,38521874.0,2.76795
Poland,2007-05-20,1801.9240000000002,1801.9240000000002,61885071.2,429000000000.0,415000000000.0,38521874.0,2.76795
Poland,2007-05-27,1857.4060000000002,1857.4060000000002,70689165.6,429000000000.0,415000000000.0,38521874.0,2.76795
Poland,2007-06-03,1931.212,1931.212,79545836.8,429000000000.0,415000000000.0,38521874.0,2.76795
Poland,2007-06-10,1936.4775,1936.4775,104665652.0,429000000000.0,415000000000.0,38521874.0,2.76795
Poland,2007-06-17,1965.3239999999998,1971.8,138622817.6,429000000000.0,415000000000.0,38521874.0,2.76795
Poland,2007-06-24,2005.7040000000002,2009.8560000000002,78642244.8,429000000000.0,415000000000.0,38521874.0,2.76795
Poland,2007-07-01,2037.5099999999998,2038.83,89655761.6,429000000000.0,415000000000.0,38521874.0,2.76795
Poland,2007-07-08,2024.89,2024.648,63744536.8,429000000000.0,415000000000.0,38521874.0,2.76795
Poland,2007-07-15,2011.4559999999997,1999.798,76301185.6,429000000000.0,415000000000.0,38521874.0,2.76795
Poland,2007-07-22,1962.554,1954.878,64944360.8,429000000000.0,415000000000.0,38521874.0,2.76795
Poland,2007-07-29,1913.0739999999998,1895.152,62097538.4,429000000000.0,415000000000.0,38521874.0,2.76795
Poland,2007-08-05,1858.2459999999999,1847.618,47573142.4,429000000000.0,415000000000.0,38521874.0,2.76795
Poland,2007-08-12,1773.274,1749.818,52476412.8,429000000000.0,415000000000.0,38521874.0,2.76795
Poland,2007-08-19,1636.8125,1611.93,98485734.0,429000000000.0,415000000000.0,38521874.0,2.76795
Poland,2007-08-26,1601.0819999999999,1625.09,75966310.4,429000000000.0,415000000000.0,38521874.0,2.76795
Poland,2007-09-02,1708.1760000000002,1710.7939999999999,88495943.2,429000000000.0,415000000000.0,38521874.0,2.76795
Poland,2007-09-09,1741.766,1733.834,113494188.8,429000000000.0,415000000000.0,38521874.0,2.76795
Poland,2007-09-16,1690.4,1691.94,54366784.0,429000000000.0,415000000000.0,38521874.0,2.76795
Poland,2007-09-23,1714.848,1722.55,135165166.4,429000000000.0,415000000000.0,38521874.0,2.76795
Poland,2007-09-30,1736.9180000000001,1730.438,76418889.6,429000000000.0,415000000000.0,38521874.0,2.76795
Poland,2007-10-07,1713.054,1718.0639999999999,73947999.2,429000000000.0,415000000000.0,38521874.0,2.76795
Poland,2007-10-14,1762.4360000000001,1770.8760000000002,90401836.8,429000000000.0,415000000000.0,38521874.0,2.76795
Poland,2007-10-21,1785.056,1785.5580000000002,64103574.4,429000000000.0,415000000000.0,38521874.0,2.76795
Poland,2007-10-28,1775.2279999999998,1770.1760000000002,60216090.4,429000000000.0,415000000000.0,38521874.0,2.76795
Poland,2007-11-04,1756.3700000000001,1750.4125,45879500.0,429000000000.0,415000000000.0,38521874.0,2.76795
Poland,2007-11-11,1671.488,1643.6760000000002,83326099.2,429000000000.0,415000000000.0,38521874.0,2.76795
Poland,2007-11-18,1562.034,1541.766,91442525.6,429000000000.0,415000000000.0,38521874.0,2.76795
Poland,2007-11-25,1431.736,1427.02,110661438.4,429000000000.0,415000000000.0,38521874.0,2.76795
