CountryID,Country,Year,AMA exchange rate,IMF based exchange rate,Population,Currency,Per capita GNI,"Agriculture, hunting, forestry, fishing (ISIC A-B)",Changes in inventories,Construction (ISIC F),Exports of goods and services,Final consumption expenditure,General government final consumption expenditure,Gross capital formation,Gross fixed capital formation (including Acquisitions less disposals of valuables),Household consumption expenditure (including Non-profit institutions serving households),Imports of goods and services,Manufacturing (ISIC D),"Mining, Manufacturing, Utilities (ISIC C-E)",Other Activities (ISIC J-P),Total Value Added,"Transport, storage and communication (ISIC I)","Wholesale, retail trade, restaurants and hotels (ISIC G-H)",Gross National Income(GNI) in USD,Gross Domestic Product (GDP)
392,Japan,1978,210.4416667,210.4416667,115809525, Yen ,8765,42361051900.0,2329585582.0,80042227138.0,108000000000.0,666000000000.0,146000000000.0,330000000000.0,328000000000.0,520000000000.0,91906341383.0,291000000000.0,323000000000.0,290000000000.0,985000000000.0,87104249975.0,162000000000.0,1020000000000.0,1010000000000.0
392,Japan,1979,219.14,219.14,116765509, Yen ,9056,41466015001.0,5802015818.0,86978599540.0,117000000000.0,704000000000.0,153000000000.0,361000000000.0,355000000000.0,551000000000.0,127000000000.0,299000000000.0,331000000000.0,310000000000.0,1030000000000.0,87083904038.0,170000000000.0,1060000000000.0,1060000000000.0
392,Japan,1980,226.7408333,226.7408333,117624196, Yen ,9404,36845086342.0,4379890404.0,90128283612.0,145000000000.0,741000000000.0,162000000000.0,375000000000.0,371000000000.0,579000000000.0,156000000000.0,314000000000.0,352000000000.0,351000000000.0,1100000000000.0,86054314233.0,188000000000.0,1110000000000.0,1110000000000.0
392,Japan,1981,220.5358333,220.5358333,118385723, Yen ,10290,38968449008.0,3642945402.0,101000000000.0,172000000000.0,812000000000.0,179000000000.0,399000000000.0,396000000000.0,633000000000.0,165000000000.0,344000000000.0,387000000000.0,387000000000.0,1210000000000.0,96145943195.0,202000000000.0,1220000000000.0,1220000000000.0
392,Japan,1982,249.0766667,249.0766667,119098142, Yen ,9540,35164632559.0,3255222622.0,89506617863.0,158000000000.0,770000000000.0,168000000000.0,358000000000.0,355000000000.0,602000000000.0,152000000000.0,318000000000.0,358000000000.0,368000000000.0,1130000000000.0,89661443055.0,188000000000.0,1140000000000.0,1130000000000.0
392,Japan,1983,237.5116667,237.5116667,119793752, Yen ,10404,38040578870.0,34524620.0,86921712263.0,165000000000.0,850000000000.0,185000000000.0,375000000000.0,374000000000.0,665000000000.0,146000000000.0,347000000000.0,393000000000.0,412000000000.0,1230000000000.0,99792962248.0,202000000000.0,1250000000000.0,1240000000000.0
392,Japan,1984,237.5225,237.5225,120470727, Yen ,10978,39838406136.0,3881316507.0,88059604526.0,190000000000.0,890000000000.0,193000000000.0,396000000000.0,392000000000.0,697000000000.0,158000000000.0,378000000000.0,428000000000.0,441000000000.0,1310000000000.0,109000000000.0,204000000000.0,1320000000000.0,1320000000000.0
392,Japan,1985,238.5358333,238.5358333,121119031, Yen ,11606,40703379959.0,6660634496.0,96388043180.0,194000000000.0,934000000000.0,200000000000.0,420000000000.0,413000000000.0,735000000000.0,150000000000.0,400000000000.0,453000000000.0,478000000000.0,1390000000000.0,114000000000.0,208000000000.0,1410000000000.0,1400000000000.0
392,Japan,1986,168.5198333,168.5198333,121710305, Yen ,17159,56741524059.0,7759917478.0,146000000000.0,227000000000.0,1380000000000.0,295000000000.0,623000000000.0,615000000000.0,1080000000000.0,150000000000.0,574000000000.0,656000000000.0,720000000000.0,2050000000000.0,169000000000.0,304000000000.0,2090000000000.0,2080000000000.0
392,Japan,1987,144.6375,144.6375,122268885, Yen ,20852,65193303858.0,2453029125.0,189000000000.0,252000000000.0,1680000000000.0,358000000000.0,784000000000.0,781000000000.0,1320000000000.0,182000000000.0,686000000000.0,780000000000.0,892000000000.0,2510000000000.0,208000000000.0,376000000000.0,2550000000000.0,2530000000000.0
392,Japan,1988,128.1516667,128.1516667,122798302, Yen ,25189,74041182483.0,14769218764.0,244000000000.0,294000000000.0,2000000000000.0,421000000000.0,1020000000000.0,1000000000000.0,1580000000000.0,234000000000.0,828000000000.0,935000000000.0,1080000000000.0,3030000000000.0,252000000000.0,454000000000.0,3090000000000.0,3070000000000.0
392,Japan,1989,137.9644167,137.9644167,123270648, Yen ,24976,71802096191.0,16291882025.0,257000000000.0,309000000000.0,1980000000000.0,415000000000.0,1030000000000.0,1020000000000.0,1560000000000.0,268000000000.0,823000000000.0,921000000000.0,1070000000000.0,3030000000000.0,255000000000.0,448000000000.0,3080000000000.0,3050000000000.0
392,Japan,1990,144.7925,144.7925,123686321, Yen ,25523,71754645327.0,11214669268.0,276000000000.0,320000000000.0,2030000000000.0,424000000000.0,1080000000000.0,1070000000000.0,1600000000000.0,296000000000.0,846000000000.0,942000000000.0,1080000000000.0,3090000000000.0,253000000000.0,466000000000.0,3160000000000.0,3130000000000.0
392,Japan,1991,134.7066667,134.7066667,124073993, Yen ,29095,76582353725.0,16452043947.0,307000000000.0,351000000000.0,2300000000000.0,487000000000.0,1230000000000.0,1210000000000.0,1820000000000.0,297000000000.0,965000000000.0,1070000000000.0,1230000000000.0,3550000000000.0,292000000000.0,566000000000.0,3610000000000.0,3580000000000.0
392,Japan,1992,126.6513333,126.6513333,124444693, Yen ,31682,79757082193.0,3996010043.0,327000000000.0,379000000000.0,2560000000000.0,547000000000.0,1270000000000.0,1270000000000.0,2010000000000.0,299000000000.0,1020000000000.0,1130000000000.0,1390000000000.0,3880000000000.0,320000000000.0,633000000000.0,3940000000000.0,3910000000000.0
392,Japan,1993,111.1977858,111.1977858,124779576, Yen ,36014,83697708198.0,-1258118576.0,378000000000.0,404000000000.0,2990000000000.0,651000000000.0,1370000000000.0,1370000000000.0,2340000000000.0,309000000000.0,1100000000000.0,1240000000000.0,1660000000000.0,4450000000000.0,371000000000.0,730000000000.0,4490000000000.0,4450000000000.0
392,Japan,1994,102.2078058,102.2078058,125119269, Yen ,39552,94582795523.0,1559567772.0,395000000000.0,442000000000.0,3370000000000.0,737000000000.0,1530000000000.0,1530000000000.0,2640000000000.0,348000000000.0,1170000000000.0,1330000000000.0,1890000000000.0,4970000000000.0,426000000000.0,830000000000.0,4950000000000.0,5000000000000.0
392,Japan,1995,94.05957917,94.05957917,125433969, Yen ,44587,91226221465.0,18176777051.0,421000000000.0,489000000000.0,3760000000000.0,836000000000.0,1720000000000.0,1700000000000.0,2920000000000.0,420000000000.0,1300000000000.0,1480000000000.0,2080000000000.0,5500000000000.0,489000000000.0,932000000000.0,5590000000000.0,5550000000000.0
392,Japan,1996,108.7790567,108.7790567,125726223, Yen ,39632,81409972391.0,22218431324.0,379000000000.0,459000000000.0,3330000000000.0,746000000000.0,1580000000000.0,1550000000000.0,2580000000000.0,440000000000.0,1150000000000.0,1310000000000.0,1870000000000.0,4880000000000.0,433000000000.0,812000000000.0,4980000000000.0,4920000000000.0
392,Japan,1997,120.9908625,120.9908625,126027985, Yen ,36114,68640720699.0,23659637933.0,325000000000.0,466000000000.0,3050000000000.0,687000000000.0,1400000000000.0,1370000000000.0,2360000000000.0,422000000000.0,1050000000000.0,1200000000000.0,1720000000000.0,4480000000000.0,404000000000.0,758000000000.0,4550000000000.0,4490000000000.0
392,Japan,1998,130.9053007,130.9053007,126308390, Yen ,32848,65708569143.0,12632796316.0,290000000000.0,425000000000.0,2810000000000.0,642000000000.0,1210000000000.0,1200000000000.0,2170000000000.0,354000000000.0,936000000000.0,1080000000000.0,1600000000000.0,4090000000000.0,382000000000.0,683000000000.0,4150000000000.0,4100000000000.0
392,Japan,1999,113.906805,113.906805,126555063, Yen ,37082,73065871701.0,-32527468398.0,323000000000.0,455000000000.0,3260000000000.0,752000000000.0,1310000000000.0,1340000000000.0,2510000000000.0,386000000000.0,1040000000000.0,1200000000000.0,1830000000000.0,4650000000000.0,440000000000.0,779000000000.0,4690000000000.0,4640000000000.0
392,Japan,2000,107.7654983,107.7654983,126803861, Yen ,39748,75413746753.0,-3463074971.0,331000000000.0,520000000000.0,3490000000000.0,822000000000.0,1410000000000.0,1420000000000.0,2670000000000.0,452000000000.0,1120000000000.0,1280000000000.0,2000000000000.0,4970000000000.0,476000000000.0,802000000000.0,5040000000000.0,4970000000000.0
392,Japan,2001,121.5289475,121.5289475,127065731, Yen ,34964,59824429896.0,1049132759.0,280000000000.0,441000000000.0,3130000000000.0,754000000000.0,1210000000000.0,1210000000000.0,2380000000000.0,415000000000.0,924000000000.0,1080000000000.0,1790000000000.0,4350000000000.0,429000000000.0,712000000000.0,4440000000000.0,4370000000000.0
392,Japan,2002,125.3880192,125.3880192,127301750, Yen ,33337,57576473797.0,-15123454478.0,255000000000.0,454000000000.0,3050000000000.0,743000000000.0,1080000000000.0,1100000000000.0,2300000000000.0,401000000000.0,866000000000.0,1010000000000.0,1750000000000.0,4180000000000.0,421000000000.0,683000000000.0,4240000000000.0,4180000000000.0
392,Japan,2003,115.9334642,115.9334642,127502352, Yen ,36020,58710399529.0,-2367737408.0,265000000000.0,518000000000.0,3290000000000.0,806000000000.0,1160000000000.0,1160000000000.0,2480000000000.0,446000000000.0,945000000000.0,1090000000000.0,1910000000000.0,4520000000000.0,459000000000.0,733000000000.0,4590000000000.0,4520000000000.0
392,Japan,2004,108.1925692,108.1925692,127671288, Yen ,39066,60232417533.0,15378135604.0,276000000000.0,626000000000.0,3550000000000.0,867000000000.0,1250000000000.0,1240000000000.0,2680000000000.0,532000000000.0,1030000000000.0,1190000000000.0,2060000000000.0,4900000000000.0,497000000000.0,817000000000.0,4990000000000.0,4890000000000.0
392,Japan,2005,110.2182117,110.2182117,127798373, Yen ,38644,53708002611.0,7309136919.0,261000000000.0,668000000000.0,3510000000000.0,857000000000.0,1260000000000.0,1250000000000.0,2650000000000.0,600000000000.0,1040000000000.0,1180000000000.0,2050000000000.0,4850000000000.0,489000000000.0,813000000000.0,4940000000000.0,4830000000000.0
392,Japan,2006,116.2993117,116.2993117,127902167, Yen ,36939,49812848563.0,1512476708.0,247000000000.0,721000000000.0,3340000000000.0,810000000000.0,1200000000000.0,1200000000000.0,2530000000000.0,661000000000.0,985000000000.0,1120000000000.0,1980000000000.0,4610000000000.0,473000000000.0,748000000000.0,4720000000000.0,4600000000000.0
392,Japan,2007,117.7535292,117.7535292,128006426, Yen ,36874,48241441596.0,16652579450.0,230000000000.0,792000000000.0,3320000000000.0,808000000000.0,1180000000000.0,1160000000000.0,2510000000000.0,711000000000.0,1000000000000.0,1130000000000.0,1980000000000.0,4590000000000.0,476000000000.0,727000000000.0,4720000000000.0,4580000000000.0
392,Japan,2008,103.359494,103.359494,128077633, Yen ,40943,53829597905.0,29453511072.0,251000000000.0,880000000000.0,3770000000000.0,920000000000.0,1320000000000.0,1290000000000.0,2850000000000.0,863000000000.0,1090000000000.0,1220000000000.0,2230000000000.0,5110000000000.0,531000000000.0,828000000000.0,5240000000000.0,5110000000000.0
392,Japan,2009,93.57008909,93.57008909,128117042, Yen ,42324,57249063801.0,-54011918224.0,266000000000.0,657000000000.0,4070000000000.0,1020000000000.0,1200000000000.0,1250000000000.0,3050000000000.0,633000000000.0,1010000000000.0,1170000000000.0,2410000000000.0,5300000000000.0,546000000000.0,846000000000.0,5420000000000.0,5290000000000.0
392,Japan,2010,87.779875,87.779875,128105431, Yen ,46153,63826702875.0,-1690592519.0,267000000000.0,859000000000.0,4380000000000.0,1110000000000.0,1300000000000.0,1300000000000.0,3280000000000.0,782000000000.0,1200000000000.0,1360000000000.0,2560000000000.0,5760000000000.0,583000000000.0,917000000000.0,5910000000000.0,5760000000000.0
392,Japan,2011,79.80701983,79.80701983,128007257, Yen ,50110,67334928823.0,11805978998.0,296000000000.0,921000000000.0,4810000000000.0,1240000000000.0,1470000000000.0,1460000000000.0,3570000000000.0,961000000000.0,1220000000000.0,1370000000000.0,2820000000000.0,6200000000000.0,626000000000.0,1020000000000.0,6410000000000.0,6230000000000.0
392,Japan,2012,79.79045542,79.79045542,127853688, Yen ,50413,70429476441.0,14506747630.0,294000000000.0,904000000000.0,4870000000000.0,1250000000000.0,1510000000000.0,1490000000000.0,3620000000000.0,1010000000000.0,1230000000000.0,1370000000000.0,2830000000000.0,6240000000000.0,640000000000.0,1030000000000.0,6450000000000.0,6270000000000.0
392,Japan,2013,97.59565828,97.59565828,127678924, Yen ,42228,55600834051.0,-7240076172.0,260000000000.0,823000000000.0,4070000000000.0,1030000000000.0,1270000000000.0,1280000000000.0,3030000000000.0,948000000000.0,1010000000000.0,1130000000000.0,2350000000000.0,5180000000000.0,529000000000.0,857000000000.0,5390000000000.0,5210000000000.0
392,Japan,2014,105.944781,105.944781,127476735, Yen ,39843,48803725389.0,-2359719823.0,249000000000.0,853000000000.0,3800000000000.0,976000000000.0,1230000000000.0,1230000000000.0,2820000000000.0,980000000000.0,959000000000.0,1090000000000.0,2190000000000.0,4860000000000.0,504000000000.0,778000000000.0,5080000000000.0,4900000000000.0
392,Japan,2015,121.0440257,121.0440257,127250933, Yen ,36304,45965919991.0,8618351828.0,230000000000.0,775000000000.0,3350000000000.0,872000000000.0,1120000000000.0,1110000000000.0,2480000000000.0,800000000000.0,910000000000.0,1040000000000.0,1960000000000.0,4420000000000.0,455000000000.0,685000000000.0,4620000000000.0,4440000000000.0
392,Japan,2016,108.7929,108.7929,126993857, Yen ,40772,56290438047.0,3748406374.0,269000000000.0,803000000000.0,3720000000000.0,984000000000.0,1240000000000.0,1240000000000.0,2740000000000.0,763000000000.0,1020000000000.0,1160000000000.0,2210000000000.0,4990000000000.0,511000000000.0,774000000000.0,5180000000000.0,5000000000000.0
392,Japan,2017,112.1661411,112.1661411,126662472, Yen ,40369,55641568300.0,10230359973.0,269000000000.0,867000000000.0,3650000000000.0,957000000000.0,1240000000000.0,1230000000000.0,2690000000000.0,830000000000.0,1010000000000.0,1160000000000.0,2160000000000.0,4910000000000.0,501000000000.0,769000000000.0,5110000000000.0,4930000000000.0
392,Japan,2018,110.4231793,110.4231793,126255866, Yen ,41429,52615764504.0,18854736953.0,270000000000.0,923000000000.0,3750000000000.0,986000000000.0,1290000000000.0,1270000000000.0,2760000000000.0,922000000000.0,1040000000000.0,1190000000000.0,2220000000000.0,5010000000000.0,514000000000.0,769000000000.0,5230000000000.0,5040000000000.0
392,Japan,2019,109.0096659,109.0096659,125791677, Yen ,42320,52919160446.0,12487883425.0,279000000000.0,894000000000.0,3820000000000.0,1020000000000.0,1320000000000.0,1310000000000.0,2790000000000.0,909000000000.0,1030000000000.0,1190000000000.0,2270000000000.0,5080000000000.0,522000000000.0,761000000000.0,5320000000000.0,5120000000000.0
392,Japan,2020,106.7745823,106.7745823,125244761, Yen ,41701,52632376366.0,2566153800.0,298000000000.0,784000000000.0,3770000000000.0,1060000000000.0,1280000000000.0,1280000000000.0,2710000000000.0,796000000000.0,995000000000.0,1160000000000.0,2300000000000.0,5020000000000.0,476000000000.0,725000000000.0,5220000000000.0,5040000000000.0
392,Japan,2021,109.7543238,109.7543238,124612530, Yen ,41162,51411331187.0,-4100977385.0,276000000000.0,910000000000.0,3720000000000.0,1060000000000.0,1250000000000.0,1250000000000.0,2660000000000.0,936000000000.0,995000000000.0,1150000000000.0,2210000000000.0,4910000000000.0,491000000000.0,733000000000.0,5130000000000.0,4940000000000.0
616,Poland,1970,0.004,0.0004,32482943, Zloty ,839,3839945750.0,-397881500.0,3113252000.0,6486465000.0,23381361000.0,5583618250.0,5778690500.0,6176572000.0,17797742750.0,7352811000.0,8668715500.0,11470944750.0,5472651500.0,28047043750.0,1501569000.0,2648680750.0,27267583500.0,28276836750.0
616,Poland,1971,0.003893333,0.000389333,32710744, Zloty ,923,4253009847.0,-466681593.0,3446860532.0,7205466269.0,25946363534.0,6190819522.0,6365922690.0,6832604283.0,19755544012.0,8188868324.0,9597362160.0,12699780311.0,6059079454.0,31053672953.0,1662486473.0,2932456336.0,30190534682.0,31307975094.0
616,Poland,1972,0.00368,0.000368,32979398, Zloty ,1012,4702017393.0,-495124457.0,3810665218.0,7950242937.0,28672599736.0,6837273915.0,7042640219.0,7537764676.0,21835325821.0,9022102992.0,10610988318.0,14040999732.0,6699598915.0,34334014412.0,1838217120.0,3242516033.0,33379481531.0,34614954085.0
616,Poland,1973,0.00335,0.000335,33270009, Zloty ,1188,5563606867.0,-548896120.0,4511026569.0,9331997913.0,33893244786.0,8086588361.0,8346771047.0,8895667167.0,25806656426.0,10550042988.0,12561426571.0,16622034930.0,7930962689.0,40642250758.0,2176031344.0,3838588359.0,39512510161.0,40974984191.0
616,Poland,1974,0.00332,0.000332,33578683, Zloty ,1320,6237459640.0,-560046687.0,5062792773.0,10344169581.0,37941446096.0,9078753617.0,9394073798.0,9954120485.0,28862692479.0,11627667775.0,14097066872.0,18653982235.0,8898775906.0,45601475616.0,2441639760.0,4306825303.0,44334940676.0,45975906942.0
616,Poland,1975,0.00332,0.000332,33899770, Zloty ,1393,6650760241.0,-762074699.0,5389795783.0,11474188554.0,40379911747.0,9654861446.0,10132605723.0,10894680422.0,30725050301.0,13097996687.0,15006839759.0,19858062651.0,9472580120.0,48554803313.0,2599057530.0,4584546988.0,47205548494.0,48952764458.0
616,Poland,1976,0.00332,0.000332,34229706, Zloty ,1537,7426357831.0,-1041428614.0,6007510843.0,12766918373.0,45740475301.0,10867289157.0,10816221988.0,11857650602.0,34873186145.0,14691993976.0,16724811446.0,22131200904.0,10560258434.0,54133497590.0,2897649699.0,5110519880.0,52627807229.0,54575716867.0
616,Poland,1977,0.00332,0.000332,34561582, Zloty ,1689,8220199398.0,-683487952.0,6661087349.0,13759520482.0,50012346687.0,11890724398.0,12352724699.0,13036212651.0,38121622289.0,15499043072.0,18553868976.0,24550825301.0,11719754217.0,60040121386.0,3215503313.0,5672751807.0,58369022590.0,60529431627.0
616,Poland,1978,0.0033,0.000581,34870698, Zloty ,1896,9288149091.0,-607108485.0,7548507576.0,14951370303.0,56304555455.0,13470546061.0,14048720000.0,14655828485.0,42834009394.0,16564564848.0,21021683939.0,27818124242.0,13271631818.0,67991788182.0,3640992424.0,6424383030.0,66103232121.0,68549906970.0
616,Poland,1979,0.00332,0.00332,35188357, Zloty ,2103,10367533434.0,-468742169.0,8460174096.0,16207053313.0,62588937651.0,15196521687.0,15917946988.0,16386689157.0,47392415964.0,17654907229.0,23550122892.0,31161891566.0,14851411446.0,76102734337.0,4075487048.0,7186236747.0,73997886446.0,76736765663.0
616,Poland,1980,0.004421667,0.004421667,35521429, Zloty ,1605,8087395251.0,-1920931097.0,6503028873.0,16633098907.0,48646793668.0,11586925217.0,13021108179.0,14942039276.0,37059868451.0,20146564568.0,18101899585.0,23954990275.0,11423274934.0,58631559442.0,3134148737.0,5528721372.0,56998099359.0,59107766302.0
616,Poland,1981,0.00511525,0.00511525,35851094, Zloty ,1507,7682372514.0,-2053365134.0,6159112849.0,12974587752.0,50655850838.0,11685145790.0,8637196618.0,10690561752.0,38970705049.0,15539418797.0,17136927814.0,22675521040.0,10837236303.0,55570991056.0,2974462050.0,5242286301.0,54018062851.0,56017430038.0
616,Poland,1982,0.008482417,0.008482417,36188644, Zloty ,1813,9150203539.0,1882356836.0,7478926524.0,13220227019.0,52192085746.0,12457433082.0,15892347464.0,14009990628.0,39734652664.0,12952329073.0,20885368164.0,27632051715.0,13218352435.0,67508846536.0,3624969181.0,6404343141.0,65623580741.0,68052502098.0
616,Poland,1983,0.009155,0.009155,36536141, Zloty ,2078,10543947788.0,261387002.0,8695861278.0,13544334134.0,62735795631.0,15493277226.0,16472772474.0,16211385472.0,47242518405.0,13348050137.0,24193885527.0,32026479847.0,15234483342.0,78055816712.0,4177803058.0,7377241398.0,75909891426.0,78719539378.0
616,Poland,1984,0.011324,0.011324,36876560, Zloty ,2061,10496254945.0,601564730.0,8742649417.0,13926407365.0,62032854734.0,16212185182.0,17334353674.0,16732788944.0,45820669552.0,13574929972.0,24282866920.0,32120531261.0,15228813935.0,78127024727.0,4184661074.0,7354114094.0,76012422113.0,78825865066.0
616,Poland,1985,0.014714167,0.014714167,37179160, Zloty ,1902,10664249941.0,1083509815.0,7984000362.0,13439595560.0,56921033517.0,15531611010.0,17070155361.0,15986645546.0,41389422507.0,13606256170.0,22222945642.0,29422669514.0,14071594518.0,72817961647.0,3857043099.0,6818404214.0,70715902339.0,73333305545.0
616,Poland,1986,0.017528667,0.017528667,37436798, Zloty ,1966,10590773590.0,1349480907.0,8366841403.0,13993768075.0,58721989161.0,15886763397.0,18556611532.0,17207130624.0,42835225764.0,14100211140.0,23227529038.0,30717651048.0,14845156791.0,75764401951.0,4082002776.0,7161976344.0,73614911992.0,76339616038.0
616,Poland,1987,0.02650825,0.02650825,37654411, Zloty ,1691,7990481643.0,688404138.0,7238616619.0,14225472711.0,49833806192.0,13401737421.0,16023985853.0,15335581715.0,36432068771.0,13801298237.0,20584216423.0,27217216565.0,13079181915.0,65484055417.0,3572164100.0,6386394575.0,63661469920.0,66017767865.0
616,Poland,1988,0.043054583,0.043054583,37812076, Zloty ,1813,9339417731.0,3042640199.0,8054920758.0,16296799288.0,50810853680.0,13323418242.0,19507373385.0,16464733186.0,37487435438.0,15669066003.0,22007005007.0,29208931283.0,13506498588.0,70336087602.0,3703636934.0,6522682308.0,68555439177.0,71092877274.0
616,Poland,1989,0.143918417,0.143918417,37939013, Zloty ,2159,10975552286.0,13210920979.0,9608567812.0,16313792719.0,53636010879.0,13816812907.0,27516034714.0,14305113735.0,39819197972.0,13909407019.0,26466938229.0,34881963423.0,16266916745.0,83993747736.0,4515317282.0,7745430188.0,81899722822.0,84931072048.0
616,Poland,1990,0.95,0.95,38064255, Zloty ,1671,4693531609.0,3918703158.0,7070515909.0,17109507368.0,44983203158.0,13907871579.0,16879572632.0,12960869474.0,31075331579.0,12822076842.0,21653822199.0,28616838895.0,16133730662.0,68993712562.0,4315875549.0,8163219937.0,63622878602.0,66049911579.0
616,Poland,1991,1.057605833,1.057605833,38167382, Zloty ,2124,4926516640.0,1397373155.0,9813359646.0,18217069529.0,71014400292.0,21071701098.0,17012521521.0,15615148366.0,49942699194.0,19669687273.0,23867772578.0,32055253983.0,22453114358.0,85784028898.0,6045843173.0,10489941097.0,81086002268.0,85650633861.0
616,Poland,1992,1.362643333,1.362643333,38252276, Zloty ,2314,5446511041.0,-527074828.0,8065080081.0,20244885309.0,79335778744.0,22020464392.0,14298266115.0,14825340943.0,57315314352.0,18901227027.0,22759146464.0,29377607459.0,25850037687.0,87536612597.0,7001695619.0,11795680710.0,88499717461.0,94471882591.0
616,Poland,1993,1.811496667,1.811496667,38319296, Zloty ,2371,5604951664.0,641744488.0,6894502825.0,19975092235.0,80863732567.0,21145220251.0,14944424960.0,14302680472.0,59718512317.0,19092821774.0,21752623023.0,28974503859.0,23133250274.0,85167950761.0,6832118655.0,13728623484.0,90851818294.0,96310106560.0
616,Poland,1994,2.272276667,2.272276667,38375459, Zloty ,2815,5917683409.0,900737146.0,7781985501.0,23717051181.0,89199706608.0,20985815988.0,19507341536.0,18606604389.0,68213890621.0,21527021651.0,19204201613.0,27113644289.0,26901032446.0,94379856398.0,8019333574.0,18646177180.0,108000000000.0,111000000000.0
616,Poland,1995,2.424983333,2.424983333,38401978, Zloty ,3587,7936549392.0,3156310353.0,10434710891.0,32643935697.0,111000000000.0,26881834239.0,27970913889.0,24814603537.0,84366765407.0,29569687764.0,27569674018.0,37207678403.0,36222929367.0,126000000000.0,8896555990.0,24812541667.0,138000000000.0,142000000000.0
616,Poland,1996,2.6961,2.6961,38401408, Zloty ,4072,8274915619.0,3635250918.0,12025518341.0,35353288083.0,128000000000.0,29652090056.0,34716071362.0,31080820444.0,98090204369.0,37618411780.0,29352027002.0,39481102333.0,41772560365.0,141000000000.0,10060828604.0,29308260079.0,156000000000.0,160000000000.0
616,Poland,1997,3.279291667,3.279291667,38396130, Zloty ,4083,7174415207.0,2417900207.0,12495381370.0,37183639760.0,128000000000.0,28825737265.0,37714547095.0,35296646888.0,98999428230.0,43365157618.0,28119792130.0,37561465255.0,43706694789.0,141000000000.0,10401026644.0,29224298947.0,157000000000.0,159000000000.0
616,Poland,1998,3.4754,3.4754,38379990, Zloty ,4496,6771882373.0,2093571963.0,14831961789.0,45328595270.0,139000000000.0,30921620533.0,43913794096.0,41820222133.0,108000000000.0,53786614490.0,30280543247.0,39632272544.0,49692121770.0,155000000000.0,11421706854.0,32607757380.0,173000000000.0,175000000000.0
616,Poland,1999,3.967108333,3.967108333,38354956, Zloty ,4372,5530728721.0,1982804436.0,13773004266.0,40963590188.0,137000000000.0,30396195382.0,43216364564.0,41233560129.0,106000000000.0,51042720033.0,28562870101.0,37597914518.0,49149905578.0,150000000000.0,12217967327.0,31290549582.0,168000000000.0,170000000000.0
616,Poland,2000,4.346075,4.346075,38504431, Zloty ,4454,5384858752.0,1510328285.0,12539820413.0,46823858309.0,141000000000.0,31121644242.0,42338891989.0,40828563704.0,110000000000.0,58004291228.0,27646094465.0,37047911046.0,52314099504.0,153000000000.0,13356189205.0,32212743683.0,172000000000.0,172000000000.0
616,Poland,2001,4.0939,4.0939,38662862, Zloty ,4922,6210947996.0,111629498.0,13664720682.0,51902098244.0,159000000000.0,35615672098.0,39167297687.0,39055668189.0,123000000000.0,59122352769.0,27763501795.0,38617943770.0,59488507291.0,170000000000.0,15416839688.0,36321600430.0,190000000000.0,191000000000.0
616,Poland,2002,4.080033333,4.080033333,38647476, Zloty ,5134,5426181159.0,-43136902.0,13027589644.0,57159336934.0,170000000000.0,37100677282.0,36647249614.0,36690386516.0,132000000000.0,64248494702.0,28483590820.0,40004575126.0,62404882313.0,176000000000.0,17221182833.0,37543075628.0,198000000000.0,199000000000.0
616,Poland,2003,3.889075,3.889075,38621531, Zloty ,5586,5684899366.0,1378734018.0,13108515521.0,72646837616.0,183000000000.0,41215713248.0,40961925394.0,39583191376.0,142000000000.0,78626922854.0,33800582401.0,46701593567.0,68427325264.0,192000000000.0,19291219634.0,38718204200.0,216000000000.0,218000000000.0
616,Poland,2004,3.657641667,3.657641667,38596042, Zloty ,6399,8399674654.0,4771653866.0,16196228444.0,87337150304.0,211000000000.0,46734211707.0,51608117252.0,46836463386.0,164000000000.0,94925919935.0,41912252203.0,57186575138.0,76309552831.0,226000000000.0,23420555595.0,44129527906.0,247000000000.0,255000000000.0
616,Poland,2005,3.235483333,3.235483333,38575911, Zloty ,7796,8936222821.0,2957827012.0,20388607575.0,106000000000.0,249000000000.0,56127935548.0,60886420885.0,57928593873.0,193000000000.0,110000000000.0,49011533568.0,67283301310.0,91783195710.0,269000000000.0,27353872940.0,53291265087.0,301000000000.0,306000000000.0
616,Poland,2006,3.103158333,3.103158333,38547179, Zloty ,8750,9277322298.0,4329137787.0,23106136490.0,130000000000.0,278000000000.0,63880079167.0,74709368681.0,70380230894.0,214000000000.0,138000000000.0,56183726794.0,76018679893.0,103000000000.0,302000000000.0,31172112283.0,59773295487.0,337000000000.0,345000000000.0
616,Poland,2007,2.76795,2.76795,38521874, Zloty ,10760,13065987464.0,11642190068.0,29235354685.0,165000000000.0,337000000000.0,78055239437.0,108000000000.0,96452248054.0,259000000000.0,182000000000.0,70022579888.0,93752054770.0,127000000000.0,374000000000.0,37999602594.0,73067071298.0,415000000000.0,429000000000.0
616,Poland,2008,2.409241667,2.409241667,38522882, Zloty ,13605,13834228613.0,8146131736.0,38174252618.0,202000000000.0,430000000000.0,99655424079.0,132000000000.0,123000000000.0,331000000000.0,230000000000.0,85893832430.0,115000000000.0,162000000000.0,466000000000.0,47153011494.0,89946144880.0,524000000000.0,534000000000.0
